2000931, 1.00, 0, 0, 0.00
2052931, 1.00, 0, 0, 0.00
2054931, 1.00, 0, 0, 0.00
2056931, 1.00, 0, 0, 0.00
2058931, 1.00, 0, 0, 0.00
2060931, 1.00, 0, 0, 0.00
2062931, 1.00, 0, 0, 0.00
2064931, 1.00, 0, 0, 0.00
2066931, 1.00, 0, 0, 0.00
2068931, 1.00, 0, 0, 0.00
2070931, 1.00, 0, 0, 0.00
2072931, 1.00, 0, 0, 0.00
2074931, 1.00, 0, 0, 0.00
2076931, 1.00, 0, 0, 0.00
2078931, 1.00, 0, 0, 0.00
2080931, 1.00, 0, 0, 0.00
2082931, 1.00, 0, 0, 0.00
2084931, 1.00, 0, 0, 0.00
2086931, 1.00, 0, 0, 0.00
2088931, 1.00, 0, 0, 0.00
2090931, 1.00, 0, 0, 0.00
2092931, 1.00, 0, 0, 0.00
2094931, 1.00, 0, 0, 0.00
2096931, 1.00, 0, 0, 0.00
2098931, 1.00, 0, 0, 0.00
2100931, 1.00, 0, 0, 0.00
2102931, 1.00, 0, 0, 0.00
2104931, 1.00, 0, 0, 0.00
2106931, 1.00, 0, 0, 0.00
2108931, 1.00, 0, 0, 0.00
2110931, 1.00, 0, 0, 0.00
2112931, 1.00, 0, 0, 0.00
2114931, 1.00, 0, 0, 0.00
2116931, 1.00, 0, 0, 0.00
2118931, 1.00, 0, 0, 0.00
2120931, 1.00, 0, 0, 0.00
2122931, 1.00, 0, 0, 0.00
2124931, 1.00, 0, 0, 0.00
2126931, 1.00, 0, 0, 0.00
2128931, 1.00, 0, 0, 0.00
2130931, 1.00, 0, 0, 0.00
2132931, 1.00, 0, 0, 0.00
2134931, 1.00, 0, 0, 0.00
2136931, 1.00, 0, 0, 0.00
2138931, 1.00, 0, 0, 0.00
2140931, 1.00, 0, 0, 0.00
2142931, 1.00, 0, 0, 0.00
2144931, 1.00, 0, 0, 0.00
2146931, 1.00, 0, 0, 0.00
2148931, 1.00, 0, 0, 0.00
2150931, 1.00, 0, 0, 0.00
2152931, 1.00, 0, 0, 0.00
2154931, 1.00, 0, 0, 0.00
2156931, 1.00, 0, 0, 0.00
2158931, 1.00, 0, 0, 0.00
2160931, 1.00, 0, 0, 0.00
2162931, 1.00, 0, 0, 0.00
2164931, 1.00, 0, 0, 0.00
2166931, 1.00, 0, 0, 0.00
2168931, 1.00, 0, 0, 0.00
2170931, 1.00, 0, 0, 0.00
2172931, 1.00, 0, 0, 0.00
2174931, 1.00, 0, 0, 0.00
2176931, 1.00, 0, 0, 0.00
2178931, 1.00, 0, 0, 0.00
2180931, 1.00, 0, 0, 0.00
2182931, 1.00, 0, 0, 0.00
2184931, 1.00, 0, 0, 0.00
2186931, 1.00, 0, 0, 0.00
2188931, 1.00, 0, 0, 0.00
2190931, 1.00, 0, 0, 0.00
2192931, 1.00, 0, 0, 0.00
2194931, 1.00, 0, 0, 0.00
2196931, 1.00, 0, 0, 0.00
2198931, 1.00, 0, 0, 0.00
2201931, 1.00, 0, 0, 0.00
2203931, 1.00, 0, 0, 0.00
2205931, 1.00, 0, 0, 0.00
2207931, 1.00, 0, 0, 0.00
2209931, 1.00, 0, 0, 0.00
2211931, 1.00, 0, 0, 0.00
2213931, 1.00, 0, 0, 0.00
2215931, 1.00, 0, 0, 0.00
