2486931, 1.00, -9.03
2488931, 1.00, -8.63
2490931, 1.00, -8.24
2492936, 1.00, -8.61
2494931, 1.00, -9.05
2496931, 1.00, -8.63
2498931, 1.00, -8.63
2500931, 1.00, -8.63
2502936, 1.00, -8.22
2504931, 1.00, -8.66
2506934, 1.00, -8.62
2508936, 1.00, -9.02
2510931, 1.00, -8.26
2512931, 1.00, -8.63
2514931, 1.00, -8.63
2516931, 1.00, -7.85
2518931, 1.00, -9.03
2520931, 1.00, -9.03
2522934, 1.00, -8.62
2524937, 1.00, -7.84
2526931, 1.00, -9.05
2528931, 1.00, -8.24
2530931, 1.00, -9.03
2532931, 1.00, -8.63
2534931, 1.00, -8.63
2536931, 1.00, -8.24
2538931, 1.00, -8.63
2540931, 1.00, -8.63
2542931, 1.00, -9.03
2544931, 1.00, -7.85
2546931, 1.00, -8.63
2548931, 1.00, -9.03
2550931, 1.00, -8.63
2552931, 1.00, -8.63
2554931, 1.00, -9.03
2556931, 1.00, -7.85
2558931, 1.00, -9.42
2560931, 1.00, -8.24
2562931, 1.00, -9.03
2564931, 1.00, -8.63
2566931, 1.00, -8.63
2568931, 1.00, -9.03
2570939, 1.00, -8.60
2572931, 1.00, -9.06
2574931, 1.00, -9.03
2576931, 1.00, -9.03
2578931, 1.00, -9.03
2580931, 1.00, -9.03
2582931, 1.00, -9.03
2584931, 1.00, -9.03
2586931, 1.00, -9.03
2588931, 1.00, -9.42
2590931, 1.00, -8.63
2592931, 1.00, -9.42
2594935, 1.00, -9.01
2596931, 1.00, -9.05
2598931, 1.00, -9.42
2600931, 1.00, -8.63
2602931, 1.00, -9.42
2604931, 1.00, -9.03
2606931, 1.00, -9.03
2608931, 1.00, -9.03
2610931, 1.00, -9.42
2612931, 1.00, -8.63
2614931, 1.00, -9.03
2616931, 1.00, -9.42
2618931, 1.00, -9.03
2620935, 1.00, -9.79
2622932, 1.00, -8.65
2624931, 1.00, -9.42
2626931, 1.00, -9.03
2628931, 1.00, -9.03
2630931, 1.00, -9.42
2632931, 1.00, -9.42
2634931, 1.00, -9.03
2636931, 1.00, -9.03
2638931, 1.00, -9.42
2640932, 1.00, -9.42
2642931, 1.00, -9.03
2644931, 1.00, -9.03
2646931, 1.00, -9.42
2648931, 1.00, -8.63
2650931, 1.00, -9.42
2652931, 1.00, -9.03
2654931, 1.00, -9.03
2656931, 1.00, -9.03
2658931, 1.00, -8.63
2660931, 1.00, -9.03
2662931, 1.00, -8.63
2664931, 1.00, -9.03
2666931, 1.00, -9.03
2668931, 1.00, -8.63
2670931, 1.00, -9.03
2672931, 1.00, -8.63
2674931, 1.00, -9.42
2676931, 1.00, -9.03
2678931, 1.00, -9.03
2680931, 1.00, -9.03
2682931, 1.00, -9.03
2684931, 1.00, -9.03
2686931, 1.00, -8.63
2688931, 1.00, -9.03
2690931, 1.00, -8.63
2692931, 1.00, -9.03
2694936, 1.00, -9.00
2696931, 1.00, -8.66
2698931, 1.00, -8.63
2700931, 1.00, -8.24
2702931, 1.00, -9.03
2704931, 1.00, -9.42
2706931, 1.00, -8.63
2708935, 1.00, -8.62
2710931, 1.00, -9.05
2713931, 1.00, -8.64
2715931, 1.00, -9.42
2717931, 1.00, -9.03
2719939, 1.00, -8.99
2721931, 1.00, -9.06
2723931, 1.00, -9.03
2725931, 1.00, -9.42
2727931, 1.00, -9.03
2729931, 1.00, -9.42
2731931, 1.00, -9.03
2733931, 1.00, -9.03
2735931, 1.00, -9.03
2737931, 1.00, -9.42
2739931, 1.00, -9.42
2741931, 1.00, -9.03
2743936, 1.00, -8.61
2745931, 1.00, -9.44
2747931, 1.00, -9.42
2749931, 1.00, -9.03
2751931, 1.00, -8.63
2753931, 1.00, -9.03
2755931, 1.00, -9.03
2757931, 1.00, -8.24
2759931, 1.00, -9.42
2761931, 1.00, -9.03
2763931, 1.00, -8.63
2765931, 1.00, -8.63
2767931, 1.00, -8.63
2769936, 1.00, -8.61
2771931, 1.00, -9.05
2773931, 1.00, -8.24
2775931, 1.00, -9.03
2777931, 1.00, -8.63
2779931, 1.00, -8.24
2781939, 1.00, -8.99
2783931, 1.00, -9.06
2785931, 1.00, -8.24
2787931, 1.00, -8.63
2789931, 1.00, -8.24
2791931, 1.00, -8.63
2793931, 1.00, -9.03
2795931, 1.00, -7.85
2797931, 1.00, -9.03
2799931, 1.00, -8.24
2801931, 1.00, -9.03
2803931, 1.00, -8.24
2805931, 1.00, -9.03
2807931, 1.00, -8.24
2809931, 1.00, -9.03
2811931, 1.00, -7.85
2813931, 1.00, -9.42
2815931, 1.00, -8.24
2817931, 1.00, -9.03
2819931, 1.00, -8.63
2821935, 1.00, -8.62
2824931, 1.00, -8.65
2826931, 1.00, -9.03
2828931, 1.00, -9.03
2830931, 1.00, -8.24
2832931, 1.00, -9.03
2835931, 1.00, -8.90
2837931, 1.00, -9.42
2839936, 1.00, -9.00
2841931, 1.00, -8.66
2843931, 1.00, -9.42
2845931, 1.00, -8.63
2847931, 1.00, -9.03
2849931, 1.00, -8.63
2851931, 1.00, -9.03
2853931, 1.00, -8.24
2855931, 1.00, -7.85
2857931, 1.00, -9.03
2859931, 1.00, -8.63
2861931, 1.00, -8.24
2863936, 1.00, -8.22
2865931, 1.00, -8.26
2867931, 1.00, -8.63
2869931, 1.00, -8.24
2871931, 1.00, -8.63
2873931, 1.00, -8.24
2875931, 1.00, -8.63
2877931, 1.00, -8.24
2879931, 1.00, -8.24
2881931, 1.00, -8.24
2883931, 1.00, -8.63
2885931, 1.00, -8.63
2887931, 1.00, -9.03
2889936, 1.00, -8.61
2892931, 1.00, -8.91
2895931, 1.00, -8.90
2897931, 1.00, -9.03
2899931, 1.00, -8.63
2901931, 1.00, -9.03
2903931, 1.00, -9.03
2905931, 1.00, -9.42
2907931, 1.00, -8.63
2909931, 1.00, -9.42
2911931, 1.00, -8.63
2913931, 1.00, -9.42
2915936, 1.00, -9.40
2917931, 1.00, -9.05
2919931, 1.00, -9.42
2921934, 1.00, -9.01
2923931, 1.00, -9.04
2925931, 1.00, -9.42
2927931, 1.00, -9.03
2929931, 1.00, -9.42
2931931, 1.00, -8.63
2933931, 1.00, -9.81
2935931, 1.00, -9.03
2937934, 1.00, -9.01
2939931, 1.00, -9.43
2941931, 1.00, -9.42
2943931, 1.00, -9.03
2945931, 1.00, -8.63
2947931, 1.00, -9.03
2949931, 1.00, -9.81
2951931, 1.00, -9.03
2953931, 1.00, -9.42
2955931, 1.00, -9.03
2957936, 1.00, -9.00
2959931, 1.00, -8.66
2961931, 1.00, -9.81
2963931, 1.00, -8.63
2965931, 1.00, -9.42
2967931, 1.00, -9.03
2969931, 1.00, -9.03
2971931, 1.00, -9.03
2973931, 1.00, -9.42
2975931, 1.00, -9.42
2977931, 1.00, -8.63
2979931, 1.00, -9.81
2981931, 1.00, -9.42
2983931, 1.00, -9.03
2985931, 1.00, -9.03
2987931, 1.00, -9.03
2989931, 1.00, -9.42
2991931, 1.00, -9.03
2993931, 1.00, -9.42
2995931, 1.00, -9.03
2997936, 1.00, -9.00
2999931, 1.00, -9.44
3001931, 1.00, -9.42
3003931, 1.00, -9.03
3005936, 1.00, -9.79
3007931, 1.00, -9.05
3009931, 1.00, -9.42
3011931, 1.00, -9.03
3013931, 1.00, -9.03
3015931, 1.00, -9.81
3017931, 1.00, -9.03
3019931, 1.00, -9.03
3021931, 1.00, -9.42
3023939, 1.00, -8.99
3025931, 1.00, -9.06
3027931, 1.00, -9.81
3029931, 1.00, -9.03
3031931, 1.00, -9.03
3033931, 1.00, -8.63
3035931, 1.00, -9.81
3037931, 1.00, -9.03
3039931, 1.00, -9.03
3041931, 1.00, -9.42
3043931, 1.00, -8.63
3045939, 1.00, -9.77
3047935, 1.00, -8.65
3049931, 1.00, -9.05
3051936, 1.00, -9.00
3053931, 1.00, -8.26
3055931, 1.00, -9.42
3057931, 1.00, -8.63
3059931, 1.00, -9.03
3061931, 1.00, -9.03
3063931, 1.00, -8.24
3065931, 1.00, -9.03
3067936, 1.00, -8.61
3069931, 1.00, -8.66
3071931, 1.00, -8.63
3073931, 1.00, -8.63
3075931, 1.00, -8.63
3077931, 1.00, -9.03
3079931, 1.00, -8.63
3081931, 1.00, -8.63
3083931, 1.00, -9.03
3085931, 1.00, -8.24
3087931, 1.00, -9.03
3089931, 1.00, -8.63
3091931, 1.00, -9.03
3093931, 1.00, -7.85
3095931, 1.00, -9.42
3097931, 1.00, -8.24
3099931, 1.00, -8.63
3101939, 1.00, -8.99
3103931, 1.00, -8.67
3105931, 1.00, -8.63
3107931, 1.00, -8.63
3109931, 1.00, -9.03
3111931, 1.00, -8.63
3113931, 1.00, -9.42
3115931, 1.00, -8.63
3117931, 1.00, -9.03
3119931, 1.00, -8.63
3121931, 1.00, -9.03
3123931, 1.00, -9.03
3125931, 1.00, -9.42
3127931, 1.00, -9.03
3129931, 1.00, -8.63
3131931, 1.00, -9.42
3133931, 1.00, -9.42
3135931, 1.00, -9.03
3137931, 1.00, -8.63
3139931, 1.00, -9.03
3141931, 1.00, -9.03
3143931, 1.00, -9.42
3145931, 1.00, -8.63
3147931, 1.00, -9.42
3149931, 1.00, -9.03
3151933, 1.00, -9.02
3153931, 1.00, -9.43
3155931, 1.00, -9.42
3157931, 1.00, -9.03
3159931, 1.00, -9.03
3161931, 1.00, -9.42
3163931, 1.00, -9.03
3165931, 1.00, -9.42
3167931, 1.00, -8.63
3169931, 1.00, -9.03
3171931, 1.00, -9.03
3173931, 1.00, -9.03
3175931, 1.00, -9.03
3177931, 1.00, -9.03
3179935, 1.00, -9.01
3181931, 1.00, -8.65
3183931, 1.00, -9.03
3185931, 1.00, -8.63
3187931, 1.00, -8.63
3189931, 1.00, -9.42
3191931, 1.00, -9.03
3193931, 1.00, -8.63
3195931, 1.00, -9.03
3197931, 1.00, -9.42
3199931, 1.00, -9.03
3201931, 1.00, -9.42
3203931, 1.00, -8.24
3205931, 1.00, -9.42
3207931, 1.00, -9.03
3209931, 1.00, -8.24
3211931, 1.00, -9.42
3213931, 1.00, -9.03
3215931, 1.00, -8.63
3217931, 1.00, -8.63
3219931, 1.00, -8.24
3221931, 1.00, -9.03
3223931, 1.00, -9.03
3225931, 1.00, -8.24
3227931, 1.00, -9.03
3229931, 1.00, -8.63
3231931, 1.00, -9.42
3233931, 1.00, -9.03
3235931, 1.00, -8.24
3237931, 1.00, -9.42
3239931, 1.00, -9.03
3241931, 1.00, -9.03
3243931, 1.00, -8.63
3245931, 1.00, -9.42
3247931, 1.00, -9.03
3249931, 1.00, -8.63
3251931, 1.00, -9.03
3253931, 1.00, -9.03
3255933, 1.00, -8.63
3257931, 1.00, -9.04
3259935, 1.00, -9.01
3261931, 1.00, -8.65
3263931, 1.00, -8.63
3265931, 1.00, -8.24
3267931, 1.00, -9.42
3269931, 1.00, -9.03
3271931, 1.00, -8.24
3273931, 1.00, -8.63
3275931, 1.00, -8.63
3277931, 1.00, -9.03
3279931, 1.00, -8.63
3281931, 1.00, -9.03
3283931, 1.00, -8.24
3285939, 1.00, -8.60
3287931, 1.00, -8.67
3289931, 1.00, -8.63
3291931, 1.00, -7.85
3293931, 1.00, -8.24
3295939, 1.00, -8.60
3297931, 1.00, -8.28
3299936, 1.00, -8.22
3301931, 1.00, -7.87
3303931, 1.00, -8.63
3305931, 1.00, -8.24
3307931, 1.00, -8.24
3309931, 1.00, -7.85
3311931, 1.00, -8.63
3313931, 1.00, -8.63
3315931, 1.00, -8.24
3317931, 1.00, -8.63
3319934, 1.00, -8.23
3321931, 1.00, -7.86
3323931, 1.00, -9.03
3325934, 1.00, -8.23
3327931, 1.00, -8.65
3329931, 1.00, -8.63
3331931, 1.00, -8.24
3333931, 1.00, -9.03
3335931, 1.00, -8.63
3337931, 1.00, -8.63
3339931, 1.00, -8.24
3341931, 1.00, -8.63
3343931, 1.00, -8.63
3345931, 1.00, -8.63
3347931, 1.00, -9.03
3349931, 1.00, -8.63
3351931, 1.00, -9.03
3353931, 1.00, -8.24
3355931, 1.00, -9.42
3357931, 1.00, -9.03
3359931, 1.00, -9.03
3361931, 1.00, -9.03
3363931, 1.00, -8.63
3365931, 1.00, -9.03
3367931, 1.00, -9.03
3369931, 1.00, -9.42
3371931, 1.00, -9.03
3373931, 1.00, -8.63
3375931, 1.00, -8.63
3377931, 1.00, -9.03
3379931, 1.00, -8.24
3381932, 1.00, -9.42
3383931, 1.00, -8.25
3385931, 1.00, -8.63
3387931, 1.00, -9.03
3389935, 1.00, -8.62
3391935, 1.00, -9.03
3393931, 1.00, -8.26
3395931, 1.00, -9.03
3397931, 1.00, -7.85
3399931, 1.00, -9.03
3401931, 1.00, -8.63
3403931, 1.00, -9.03
3405931, 1.00, -8.63
3407931, 1.00, -8.63
3409931, 1.00, -8.63
3411931, 1.00, -8.63
3413931, 1.00, -9.03
3415931, 1.00, -8.63
3417931, 1.00, -9.03
3419931, 1.00, -8.63
3421931, 1.00, -9.42
3423931, 1.00, -9.03
3425931, 1.00, -9.03
3427931, 1.00, -9.03
3429931, 1.00, -9.03
3431931, 1.00, -8.63
3433931, 1.00, -9.03
3435931, 1.00, -8.63
3437931, 1.00, -9.42
3439931, 1.00, -8.63
3442931, 1.00, -8.64
3444931, 1.00, -9.03
3446931, 1.00, -8.63
3448936, 1.00, -9.00
3450931, 1.00, -8.66
3452931, 1.00, -8.63
3454931, 1.00, -8.63
3456931, 1.00, -8.63
3458931, 1.00, -8.63
3460938, 1.00, -9.00
3462931, 1.00, -8.67
3464931, 1.00, -8.63
3466931, 1.00, -8.63
3468931, 1.00, -8.63
3470931, 1.00, -9.03
3472931, 1.00, -9.03
3474931, 1.00, -9.03
3476931, 1.00, -9.03
3478931, 1.00, -9.03
3480931, 1.00, -9.03
3482936, 1.00, -9.00
3484931, 1.00, -8.66
3487931, 1.00, -9.16
3489931, 1.00, -9.03
3491931, 1.00, -9.03
3493931, 1.00, -9.03
3495931, 1.00, -8.63
3497931, 1.00, -9.03
3499931, 1.00, -9.42
3501931, 1.00, -9.03
3503931, 1.00, -9.42
3505931, 1.00, -8.63
3507931, 1.00, -9.42
3509931, 1.00, -9.42
3511931, 1.00, -8.63
3513931, 1.00, -9.81
3515935, 1.00, -9.01
3517931, 1.00, -9.05
3519931, 1.00, -9.03
3521931, 1.00, -9.42
3523931, 1.00, -8.63
3525931, 1.00, -9.81
3528931, 1.00, -9.16
3530931, 1.00, -9.42
3532931, 1.00, -9.42
3534931, 1.00, -9.42
3536931, 1.00, -9.03
3538931, 1.00, -9.03
3540931, 1.00, -9.03
3542931, 1.00, -9.03
3544939, 1.00, -9.77
3546931, 1.00, -9.06
3548931, 1.00, -9.42
3550931, 1.00, -8.63
3552931, 1.00, -9.42
3554931, 1.00, -9.42
3556931, 1.00, -9.03
3558931, 1.00, -9.03
3560931, 1.00, -9.42
3562931, 1.00, -8.63
3564931, 1.00, -9.42
3566931, 1.00, -9.03
3568931, 1.00, -9.03
3570931, 1.00, -9.42
3572931, 1.00, -8.63
3574931, 1.00, -8.63
3576931, 1.00, -9.42
3578931, 1.00, -8.24
3581931, 1.00, -9.16
3583931, 1.00, -7.85
3585931, 1.00, -9.03
3587931, 1.00, -8.63
3589931, 1.00, -9.03
3591931, 1.00, -9.03
3593931, 1.00, -8.63
3595931, 1.00, -9.42
3597931, 1.00, -9.42
3599931, 1.00, -9.03
3601931, 1.00, -9.03
3603931, 1.00, -9.03
3605931, 1.00, -9.03
3607931, 1.00, -9.03
3609931, 1.00, -9.42
3611931, 1.00, -8.63
3613931, 1.00, -9.42
3615931, 1.00, -9.03
3617931, 1.00, -9.42
3619934, 1.00, -9.41
3621931, 1.00, -9.04
3623931, 1.00, -9.03
3625931, 1.00, -9.03
3627931, 1.00, -9.03
3629931, 1.00, -8.24
3631931, 1.00, -9.03
3633931, 1.00, -9.03
3635931, 1.00, -8.63
3637931, 1.00, -8.24
3639931, 1.00, -8.63
3641931, 1.00, -8.63
3643931, 1.00, -8.24
3645931, 1.00, -8.63
3647931, 1.00, -8.63
3649931, 1.00, -8.24
3651931, 1.00, -8.63
3653931, 1.00, -9.03
3655931, 1.00, -8.63
3657931, 1.00, -9.03
3659931, 1.00, -8.63
3661931, 1.00, -8.63
3663931, 1.00, -9.42
3665931, 1.00, -9.03
3667931, 1.00, -8.63
3669931, 1.00, -9.42
3671931, 1.00, -8.24
3673931, 1.00, -9.42
3675936, 1.00, -9.40
3677931, 1.00, -8.26
3680931, 1.00, -9.16
3682931, 1.00, -9.42
3684931, 1.00, -9.03
3686931, 1.00, -9.03
3688931, 1.00, -9.03
3690933, 1.00, -9.02
3692931, 1.00, -8.64
3694931, 1.00, -8.63
3696931, 1.00, -9.03
3698931, 1.00, -9.42
3700931, 1.00, -8.63
3702936, 1.00, -9.00
3704931, 1.00, -8.26
3706931, 1.00, -8.63
3708931, 1.00, -9.42
3710931, 1.00, -8.63
3712931, 1.00, -8.63
3714931, 1.00, -8.63
3716931, 1.00, -8.63
3719931, 1.00, -8.90
3721931, 1.00, -8.63
3723931, 1.00, -8.63
3726931, 1.00, -8.90
3728931, 1.00, -8.63
3730936, 1.00, -9.00
3732931, 1.00, -9.05
3734931, 1.00, -8.63
3736931, 1.00, -8.63
3738936, 1.00, -9.40
3740931, 1.00, -9.05
3742931, 1.00, -9.03
3744931, 1.00, -8.63
3746936, 1.00, -9.00
3748931, 1.00, -8.66
3750931, 1.00, -9.03
3752931, 1.00, -8.63
3754931, 1.00, -8.63
3756931, 1.00, -9.03
3758931, 1.00, -8.63
3760931, 1.00, -8.63
3762931, 1.00, -8.63
3764934, 1.00, -9.41
3766931, 1.00, -9.04
3768931, 1.00, -7.85
3770931, 1.00, -9.42
3772931, 1.00, -9.03
3774931, 1.00, -9.03
3776931, 1.00, -9.03
3778931, 1.00, -8.24
3781931, 1.00, -9.16
3783931, 1.00, -9.03
3785931, 1.00, -9.81
3787931, 1.00, -9.03
3789931, 1.00, -9.03
3791931, 1.00, -9.03
3793931, 1.00, -9.03
3795931, 1.00, -9.42
3797931, 1.00, -9.42
3799931, 1.00, -9.03
3801931, 1.00, -8.63
3803937, 1.00, -9.78
3805931, 1.00, -9.05
3807931, 1.00, -9.03
3809931, 1.00, -9.42
3811931, 1.00, -9.42
3813931, 1.00, -9.03
3815931, 1.00, -9.03
3817931, 1.00, -9.81
3819935, 1.00, -9.01
3821931, 1.00, -9.05
3823931, 1.00, -9.03
3825931, 1.00, -9.03
3827931, 1.00, -9.03
3829935, 1.00, -8.62
3831931, 1.00, -9.44
3833931, 1.00, -8.63
3835933, 1.00, -8.63
3837933, 1.00, -9.03
3839931, 1.00, -8.64
3841931, 1.00, -9.03
3843931, 1.00, -8.63
3845931, 1.00, -8.63
3847937, 1.00, -9.00
3849931, 1.00, -8.27
3851931, 1.00, -8.63
3853931, 1.00, -8.63
3855931, 1.00, -9.03
3857931, 1.00, -8.63
3859931, 1.00, -8.63
3861931, 1.00, -8.63
3863931, 1.00, -8.63
3865931, 1.00, -8.63
3867931, 1.00, -8.24
3869931, 1.00, -8.24
3871934, 1.00, -8.62
3873931, 1.00, -8.65
3875931, 1.00, -7.85
3877931, 1.00, -8.24
3879931, 1.00, -9.03
3881932, 1.00, -7.85
3883931, 1.00, -8.64
3885931, 1.00, -8.63
3887931, 1.00, -8.24
3889931, 1.00, -7.85
3891931, 1.00, -8.24
3893931, 1.00, -9.03
3895931, 1.00, -7.85
3897931, 1.00, -9.42
3899931, 1.00, -7.85
3901931, 1.00, -9.03
3903931, 1.00, -8.24
3905931, 1.00, -8.63
3907932, 1.00, -8.63
3909931, 1.00, -9.03
3911931, 1.00, -8.63
3913931, 1.00, -8.63
3915931, 1.00, -8.24
3917931, 1.00, -9.42
3919931, 1.00, -9.42
3921931, 1.00, -8.24
3923931, 1.00, -9.42
3925931, 1.00, -9.03
3927931, 1.00, -8.63
3929931, 1.00, -9.42
3931931, 1.00, -8.63
3933934, 1.00, -9.80
3935931, 1.00, -8.65
3937931, 1.00, -9.03
3939931, 1.00, -9.03
3941931, 1.00, -9.42
3943931, 1.00, -8.63
3945931, 1.00, -9.03
3947931, 1.00, -9.03
3949931, 1.00, -8.63
3951931, 1.00, -9.03
3953934, 1.00, -9.41
3955931, 1.00, -8.65
3957931, 1.00, -9.03
3959931, 1.00, -8.63
3961931, 1.00, -8.63
3963931, 1.00, -9.03
3965931, 1.00, -9.03
3967931, 1.00, -9.03
3969931, 1.00, -8.63
3971931, 1.00, -8.63
3973931, 1.00, -9.42
3975931, 1.00, -9.03
3977931, 1.00, -9.03
3979931, 1.00, -9.03
3981931, 1.00, -9.03
3983931, 1.00, -9.03
3985931, 1.00, -9.42
3987931, 1.00, -9.03
3989933, 1.00, -8.63
3991931, 1.00, -9.04
3993931, 1.00, -8.24
3995938, 1.00, -9.39
3997931, 1.00, -8.67
3999931, 1.00, -8.63
4001931, 1.00, -9.03
4003931, 1.00, -8.63
4005931, 1.00, -8.63
4007931, 1.00, -9.03
4009931, 1.00, -8.63
4011931, 1.00, -8.63
4013931, 1.00, -8.63
4015931, 1.00, -8.24
4017931, 1.00, -8.63
4019931, 1.00, -8.63
4021931, 1.00, -8.63
4023931, 1.00, -9.03
4025931, 1.00, -8.24
4027931, 1.00, -9.03
4029935, 1.00, -8.62
4031931, 1.00, -8.65
4033931, 1.00, -8.63
4035931, 1.00, -9.42
4037931, 1.00, -8.63
4039931, 1.00, -9.03
4041931, 1.00, -9.42
4043931, 1.00, -9.03
4045934, 1.00, -9.01
4047931, 1.00, -9.04
4049931, 1.00, -9.03
4051931, 1.00, -9.03
4053931, 1.00, -9.42
4055931, 1.00, -9.03
4057931, 1.00, -9.03
4059931, 1.00, -9.42
4061931, 1.00, -9.03
4063931, 1.00, -8.63
4065931, 1.00, -9.81
4067931, 1.00, -9.42
4069931, 1.00, -9.03
4071931, 1.00, -9.42
4073931, 1.00, -9.03
4075931, 1.00, -9.42
4077931, 1.00, -9.03
4079931, 1.00, -9.03
4081931, 1.00, -9.42
4083931, 1.00, -9.03
4085931, 1.00, -9.03
4087931, 1.00, -8.63
4089933, 1.00, -9.41
4091931, 1.00, -8.64
4093931, 1.00, -9.03
4095931, 1.00, -9.03
4097931, 1.00, -9.03
4099931, 1.00, -8.63
4101931, 1.00, -8.63
4103931, 1.00, -8.24
4105931, 1.00, -9.42
4107931, 1.00, -9.03
4109931, 1.00, -7.85
4111931, 1.00, -9.42
4113931, 1.00, -8.24
4115931, 1.00, -8.63
4117931, 1.00, -8.24
4119936, 1.00, -9.40
4121931, 1.00, -8.26
4123934, 1.00, -8.62
4125931, 1.00, -8.65
4127931, 1.00, -9.03
4129931, 1.00, -8.63
4131931, 1.00, -9.03
4133931, 1.00, -9.03
4135931, 1.00, -8.63
4137931, 1.00, -8.63
4139931, 1.00, -9.42
4141931, 1.00, -9.03
4143931, 1.00, -9.03
4145931, 1.00, -9.03
4147931, 1.00, -8.63
4149931, 1.00, -9.03
4151931, 1.00, -8.63
